568308252	104783510	0.68487479	955
568308252	512619470	2.4686714	539
568308252	512616832	0.7102506	955
568308252	501678505	0.83376527	955
568308252	330811555	0.81347271	955
568308252	146306057	0.9604352	955
568308252	557223796	1.77512182	658
568308252	229588523	0.85009322	955
568308252	472327055	0.23687245	1021
568308252	333902064	1.68128524	658
568308252	568137342	1.88747811	658
568308252	28868251	1.85957252	658
568308252	110833251	1.78688032	658
568308252	71736468	0.65799545	955
568308252	104782497	1.82471637	658
568308252	26988014	0.72610297	955
568308252	557221557	0.7091208	955
568308252	426411378	0.82659483	955
568308252	146306702	1.60563539	658
568308252	482893306	0.74460912	955
568308252	330501987	0.96707885	955
568308252	159044452	1.95903128	1024
104783510	512619470	2.48919009	539
104783510	512616832	0.55514337	718
104783510	501678505	0.50857522	914
104783510	330811555	0.48828266	914
104783510	146306057	0.80532797	718
104783510	557223796	1.79564051	658
104783510	229588523	0.52490317	914
104783510	472327055	0.7719793	955
104783510	333902064	1.70180393	658
104783510	568137342	1.9079968	658
104783510	28868251	1.88009121	658
104783510	110833251	1.80739901	658
104783510	71736468	0.3328054	914
104783510	104782497	1.84523506	658
104783510	26988014	0.14471708	1023
104783510	557221557	0.12773491	1023
104783510	426411378	0.50140478	914
104783510	146306702	1.62615408	658
104783510	482893306	0.58950189	718
104783510	330501987	0.81197162	718
104783510	159044452	1.97954997	1024
512619470	512616832	2.5145659	539
512619470	501678505	2.63808057	539
512619470	330811555	2.61778801	539
512619470	146306057	2.7647505	539
512619470	557223796	3.0201435	539
512619470	229588523	2.65440852	539
512619470	472327055	2.55577591	539
512619470	333902064	2.92630692	539
512619470	568137342	3.13249979	539
512619470	28868251	3.1045942	539
512619470	110833251	3.031902	539
512619470	71736468	2.46231075	539
512619470	104782497	3.06973805	539
512619470	26988014	2.53041827	539
512619470	557221557	2.5134361	539
512619470	426411378	2.63091013	539
512619470	146306702	2.85065707	539
512619470	482893306	2.54892442	539
512619470	330501987	2.77139415	539
512619470	159044452	2.7812099	1024
512616832	501678505	0.70403385	718
512616832	330811555	0.68374129	718
512616832	146306057	0.5123078	645
512616832	557223796	1.82101632	658
512616832	229588523	0.7203618	718
512616832	472327055	0.79735511	955
512616832	333902064	1.72717974	658
512616832	568137342	1.93337261	658
512616832	28868251	1.90546702	658
512616832	110833251	1.83277482	658
512616832	71736468	0.52826403	718
512616832	104782497	1.87061087	658
512616832	26988014	0.59637155	718
512616832	557221557	0.57938938	718
512616832	426411378	0.69686341	718
512616832	146306702	1.65152989	658
512616832	482893306	0.47255938	591
512616832	330501987	0.51895145	645
512616832	159044452	2.00492578	1024
501678505	330811555	0.17619796	1024
501678505	146306057	0.95421845	718
501678505	557223796	1.94453099	658
501678505	229588523	0.21281847	1024
501678505	472327055	0.92086978	955
501678505	333902064	1.85069441	658
501678505	568137342	2.05688728	658
501678505	28868251	2.02898169	658
501678505	110833251	1.95628949	658
501678505	71736468	0.3519101	974
501678505	104782497	1.99412554	658
501678505	26988014	0.5498034	914
501678505	557221557	0.53282123	914
501678505	426411378	0.1538284	431
501678505	146306702	1.77504456	658
501678505	482893306	0.73839237	718
501678505	330501987	0.9608621	718
501678505	159044452	2.12844045	1024
330811555	146306057	0.93392589	718
330811555	557223796	1.92423843	658
330811555	229588523	0.16463023	332
330811555	472327055	0.90057722	955
330811555	333902064	1.83040185	658
330811555	568137342	2.03659472	658
330811555	28868251	2.00868913	658
330811555	110833251	1.93599693	658
330811555	71736468	0.33161754	974
330811555	104782497	1.97383298	658
330811555	26988014	0.52951084	914
330811555	557221557	0.51252867	914
330811555	426411378	0.16902752	1024
330811555	146306702	1.754752	658
330811555	482893306	0.71809981	718
330811555	330501987	0.94056954	718
330811555	159044452	2.10814789	1024
146306057	557223796	2.07120092	658
146306057	229588523	0.9705464	718
146306057	472327055	1.04753971	955
146306057	333902064	1.97736434	658
146306057	568137342	2.18355721	658
146306057	28868251	2.15565162	658
146306057	110833251	2.08295942	658
146306057	71736468	0.77844863	718
146306057	104782497	2.12079547	658
146306057	26988014	0.84655615	718
146306057	557221557	0.82957398	718
146306057	426411378	0.94704801	718
146306057	146306702	1.90171449	658
146306057	482893306	0.72274398	591
146306057	330501987	0.14916407	1021
146306057	159044452	2.25511038	1024
557223796	229588523	1.96085894	658
557223796	472327055	1.86222633	658
557223796	333902064	0.48922358	909
557223796	568137342	0.28342031	1024
557223796	28868251	0.25551472	1024
557223796	110833251	1.69157198	952
557223796	71736468	1.76876117	658
557223796	104782497	0.22065857	1024
557223796	26988014	1.83686869	658
557223796	557221557	1.81988652	658
557223796	426411378	1.93736055	658
557223796	146306702	0.66184407	1024
557223796	482893306	1.85537484	658
557223796	330501987	2.07784457	658
557223796	159044452	2.51050338	1024
229588523	472327055	0.93719773	955
229588523	333902064	1.86702236	658
229588523	568137342	2.07321523	658
229588523	28868251	2.04530964	658
229588523	110833251	1.97261744	658
229588523	71736468	0.36823805	974
229588523	104782497	2.01045349	658
229588523	26988014	0.56613135	914
229588523	557221557	0.54914918	914
229588523	426411378	0.20564803	1024
229588523	146306702	1.79137251	658
229588523	482893306	0.75472032	718
229588523	330501987	0.97719005	718
229588523	159044452	2.1447684	1024
472327055	333902064	1.76838975	658
472327055	568137342	1.97458262	658
472327055	28868251	1.94667703	658
472327055	110833251	1.87398483	658
472327055	71736468	0.74509996	955
472327055	104782497	1.91182088	658
472327055	26988014	0.81320748	955
472327055	557221557	0.79622531	955
472327055	426411378	0.91369934	955
472327055	146306702	1.6927399	658
472327055	482893306	0.83171363	955
472327055	330501987	1.05418336	955
472327055	159044452	2.04613579	1024
333902064	568137342	0.60157987	909
333902064	28868251	0.57367428	909
333902064	110833251	1.5977354	952
333902064	71736468	1.67492459	658
333902064	104782497	0.53881813	909
333902064	26988014	1.74303211	658
333902064	557221557	1.72604994	658
333902064	426411378	1.84352397	658
333902064	146306702	0.56800749	1024
333902064	482893306	1.76153826	658
333902064	330501987	1.98400799	658
333902064	159044452	2.4166668	1024
568137342	28868251	0.36787101	1024
568137342	110833251	1.80392827	952
568137342	71736468	1.88111746	658
568137342	104782497	0.33301486	1024
568137342	26988014	1.94922498	658
568137342	557221557	1.93224281	658
568137342	426411378	2.04971684	658
568137342	146306702	0.77420036	1024
568137342	482893306	1.96773113	658
568137342	330501987	2.19020086	658
568137342	159044452	2.62285967	1024
28868251	110833251	1.77602268	952
28868251	71736468	1.85321187	658
28868251	104782497	0.30510927	1024
28868251	26988014	1.92131939	658
28868251	557221557	1.90433722	658
