557221563	426411372	0.40735115	978
557221563	167035555	0.11306506	693
557221563	557223793	0.8426642	935
557221563	387892191	0.42170817	978
557221563	146306705	3.04168096	759
557221563	512616838	0.69305323	935
557221563	104783504	0.14334851	1018
557221563	333902061	3.06262717	957
557221563	512619473	1.05868058	935
557221563	237808171	2.46423294	893
557221563	110833248	3.22354709	978
557221563	104782494	0.79579122	935
557221563	482893304	0.75516241	935
557221563	330811549	0.40631143	978
557221563	152989935	3.07358399	1024
557221563	501678511	0.36603361	978
557221563	472327049	0.74401256	935
557221563	28868451	0.43373143	978
557221563	146306063	0.81026517	935
557221563	77457184	0.42820572	978
557221563	558673650	0.66846303	935
426411372	167035555	0.37017033	978
426411372	557223793	0.84057199	935
426411372	387892191	0.15969944	433
426411372	146306705	3.03958875	759
426411372	512616838	0.69096102	935
426411372	104783504	0.36759348	978
426411372	333902061	3.06053496	957
426411372	512619473	1.05658837	935
426411372	237808171	2.46214073	893
426411372	110833248	3.22145488	978
426411372	104782494	0.79369901	935
426411372	482893304	0.7530702	935
426411372	330811549	0.09354362	488
426411372	152989935	3.07149178	1024
426411372	501678511	0.13255116	827
426411372	472327049	0.74192035	935
426411372	28868451	0.32515436	850
426411372	146306063	0.80817296	935
426411372	77457184	0.07865985	582
426411372	558673650	0.66637082	935
167035555	557223793	0.80548338	935
167035555	387892191	0.38452735	978
167035555	146306705	3.00450014	759
167035555	512616838	0.65587241	935
167035555	104783504	0.10616769	1018
167035555	333902061	3.02544635	957
167035555	512619473	1.02149976	935
167035555	237808171	2.42705212	893
167035555	110833248	3.18636627	978
167035555	104782494	0.7586104	935
167035555	482893304	0.71798159	935
167035555	330811549	0.36913061	978
167035555	152989935	3.03640317	1024
167035555	501678511	0.32885279	978
167035555	472327049	0.70683174	935
167035555	28868451	0.39655061	978
167035555	146306063	0.77308435	935
167035555	77457184	0.3910249	978
167035555	558673650	0.63128221	935
557223793	387892191	0.85492901	935
557223793	146306705	3.2788512	759
557223793	512616838	0.73675337	561
557223793	104783504	0.80290653	935
557223793	333902061	3.29979741	957
557223793	512619473	0.9364861	580
557223793	237808171	2.70140318	893
557223793	110833248	3.46071733	978
557223793	104782494	0.43538766	1014
557223793	482893304	0.79886255	561
557223793	330811549	0.83953227	935
557223793	152989935	3.31075423	1024
557223793	501678511	0.79925445	935
557223793	472327049	0.383609	1014
557223793	28868451	0.86695227	935
557223793	146306063	0.85396531	561
