253690645	333982299	2.48645689	252
253690645	152978531	3.55859438	1023
253690645	402569252	3.37399887	95
253690645	78062789	3.39952509	95
253690645	386623482	1.28951688	631
253690645	448243272	1.05242853	1024
253690645	296104646	1.28443691	631
253690645	387891401	1.33653248	589
253690645	34498398	2.85699145	95
253690645	238892604	1.27666954	631
253690645	447919337	1.39603487	589
253690645	161521026	3.24781904	95
253690645	17548507	3.28109074	95
253690645	299769509	2.47423715	90
253690645	126209381	3.6646785	1023
253690645	300696854	3.28058765	95
253690645	218549244	1.25567087	631
253690645	311105517	1.39372357	1023
253690645	332161955	1.00487397	367
253690645	220933327	2.98405993	1024
253690645	407693102	3.70578109	1023
253690645	33596919	3.14493976	95
253690645	194366489	2.92331513	95
253690645	538393015	3.16920071	95
253690645	85860348	4.89959144	87
253690645	568137188	1.38030693	589
253690645	83648238	3.44627333	1023
253690645	297537245	2.58436553	90
253690645	387123403	2.50050283	90
253690645	172063028	3.41055079	95
253690645	54302138	3.40293518	1023
253690645	404494464	2.33134519	87
253690645	77456405	1.37571318	589
253690645	145297684	3.24410029	1023
253690645	378948100	1.43724998	589
253690645	401765194	1.31836821	631
253690645	261823795	0.13999226	1024
253690645	134293352	3.35956414	95
253690645	501677643	1.38375785	589
253690645	365972066	1.32011693	631
253690645	51245488	2.94886096	87
253690645	58583534	2.9273738	95
253690645	170024470	1.00765299	367
253690645	297538925	2.64506893	90
253690645	251793373	3.82317239	1023
253690645	107026610	3.54147062	95
253690645	206563081	3.44913421	95
253690645	152982194	2.41522007	252
253690645	470166675	3.75085514	1023
253690645	568127255	1.52642759	1023
253690645	241665338	3.23151007	95
253690645	471268107	3.10418498	95
253690645	387121444	3.82219251	1023
253690645	50123372	0.12748753	1024
253690645	332284485	1.51779737	1023
253690645	115358265	3.41879238	95
253690645	300723720	1.06562971	1024
253690645	336248255	1.07850085	631
253690645	256822396	3.31952578	1023
253690645	52425169	3.56588671	1023
333982299	152978531	3.35155993	1023
333982299	402569252	3.16696442	95
333982299	78062789	3.19249064	95
333982299	386623482	2.73654997	252
333982299	448243272	2.29806216	252
333982299	296104646	2.73147	252
333982299	387891401	2.11849403	252
333982299	34498398	2.649957	95
333982299	238892604	2.72370263	252
333982299	447919337	2.17799642	252
333982299	161521026	3.04078459	95
333982299	17548507	3.07405629	95
333982299	299769509	2.2672027	90
333982299	126209381	3.45764405	1023
333982299	300696854	3.0735532	95
333982299	218549244	2.70270396	252
333982299	311105517	2.038888	252
333982299	332161955	2.34861344	252
333982299	220933327	2.77702548	1024
333982299	407693102	3.49874664	1023
333982299	33596919	2.93790531	95
333982299	194366489	2.71628068	95
333982299	538393015	2.96216626	95
333982299	85860348	4.69255699	87
333982299	568137188	2.16226848	252
333982299	83648238	3.23923888	1023
333982299	297537245	2.37733108	90
333982299	387123403	2.29346838	90
333982299	172063028	3.20351634	95
333982299	54302138	3.19590073	1023
333982299	404494464	2.12431074	87
333982299	77456405	2.15767473	252
333982299	145297684	3.03706584	1023
333982299	378948100	2.21921153	252
333982299	401765194	2.7654013	252
333982299	261823795	2.57541531	252
333982299	134293352	3.15252969	95
333982299	501677643	2.1657194	252
333982299	365972066	2.76715002	252
333982299	51245488	2.74182651	87
333982299	58583534	2.72033935	95
333982299	170024470	2.35139246	252
333982299	297538925	2.43803448	90
333982299	251793373	3.61613794	1023
333982299	107026610	3.33443617	95
333982299	206563081	3.24209976	95
333982299	152982194	1.8771236	405
333982299	470166675	3.54382069	1023
333982299	568127255	2.17159202	252
333982299	241665338	3.02447562	95
333982299	471268107	2.89715053	95
333982299	387121444	3.61515806	1023
333982299	50123372	2.56291058	252
333982299	332284485	2.1629618	252
333982299	115358265	3.21175793	95
333982299	300723720	2.31126334	252
333982299	336248255	2.52553394	252
333982299	256822396	3.11249133	1023
333982299	52425169	3.35885226	1023
152978531	402569252	3.88544617	1023
152978531	78062789	3.91097239	1023
152978531	386623482	3.80868746	1023
152978531	448243272	3.37019965	1023
152978531	296104646	3.80360749	1023
152978531	387891401	3.19063152	1023
152978531	34498398	3.36843875	1023
152978531	238892604	3.79584012	1023
152978531	447919337	3.25013391	1023
152978531	161521026	3.75926634	1023
152978531	17548507	3.79253804	1023
152978531	299769509	2.78190119	1023
152978531	126209381	1.04797218	1023
152978531	300696854	3.79203495	1023
152978531	218549244	3.77484145	1023
152978531	311105517	3.11102549	1023
152978531	332161955	3.42075093	1023
152978531	220933327	3.14984115	1024
152978531	407693102	1.08907477	1023
152978531	33596919	3.65638706	1023
152978531	194366489	3.43476243	1023
152978531	538393015	3.68064801	1023
152978531	85860348	5.60212866	1023
152978531	568137188	3.23440597	1023
152978531	83648238	2.29501933	1015
152978531	297537245	2.89202957	1023
152978531	387123403	2.80816687	1023
152978531	172063028	3.92199809	1023
152978531	54302138	2.25168118	1015
152978531	404494464	3.03388241	1023
152978531	77456405	3.22981222	1023
152978531	145297684	2.09284629	1015
152978531	378948100	3.29134902	1023
152978531	401765194	3.83753879	1023
152978531	261823795	3.6475528	1023
152978531	134293352	3.87101144	1023
152978531	501677643	3.23785689	1023
152978531	365972066	3.83928751	1023
152978531	51245488	3.65139818	1023
152978531	58583534	3.4388211	1023
152978531	170024470	3.42352995	1023
152978531	297538925	2.95273297	1023
152978531	251793373	1.20646607	1023
152978531	107026610	4.05291792	1023
152978531	206563081	3.96058151	1023
152978531	152982194	3.28032311	1023
152978531	470166675	1.13414882	1023
152978531	568127255	3.24372951	1023
