	0	0.01	0.02	0.03	0.04	0.05	0.06	0.07	0.08	0.09	0.1	0.11	0.12	0.13	0.14	0.15	0.16	0.17	0.18	0.19	0.2	0.21	0.22	0.23	0.24	0.25	0.26	0.27	0.28	0.29	0.3	0.31	0.32	0.33	0.34	0.35	0.36	0.37	0.38	0.39	0.4	0.41	0.42	0.43	0.44	0.45	0.46	0.47	0.48	0.49	0.5	0.51	0.52	0.53	0.54	0.55	0.56	0.57	0.58	0.59	0.6	0.61	0.62	0.63	0.64	0.65	0.66	0.67	0.68	0.69	0.7	0.71	0.72	0.73	0.74	0.75	0.76	0.77	0.78	0.79	0.8	0.81	0.820000000000001	0.830000000000001	0.840000000000001	0.850000000000001	0.860000000000001	0.870000000000001	0.880000000000001	0.890000000000001	0.900000000000001	0.910000000000001	0.920000000000001	0.930000000000001	0.940000000000001	0.950000000000001	0.960000000000001	0.970000000000001	0.980000000000001	0.990000000000001	1	1.01	1.02	1.03	1.04	1.05	1.06	1.07	1.08	1.09	1.1	1.11	1.12	1.13	1.14	1.15	1.16	1.17	1.18	1.19	1.2	1.21	1.22	1.23	1.24	1.25	1.26	1.27	1.28	1.29	1.3	1.31	1.32	1.33	1.34	1.35	1.36	1.37	1.38	1.39	1.4	1.41	1.42	1.43	1.44	1.45	1.46	1.47	1.48	1.49	1.5	1.51	1.52	1.53	1.54	1.55	1.56	1.57	1.58	1.59	1.6	1.61	1.62	1.63	1.64	1.65	1.66	1.67	1.68	1.69	1.7	1.71	1.72	1.73	1.74	1.75	1.76	1.77	1.78	1.79	1.8	1.81	1.82	1.83	1.84	1.85	1.86	1.87	1.88	1.89	1.9	1.91	1.92	1.93	1.94	1.95	1.96	1.97	1.98	1.99	2	2.01	2.02	2.03	2.04	2.05	2.06	2.07	2.08	2.09	2.1	2.11	2.12	2.13	2.14	2.15	2.16	2.17	2.18	2.19	2.2	2.21	2.22	2.23	2.24	2.25	2.26	2.27	2.28	2.29	2.29999999999999	2.30999999999999	2.31999999999999	2.32999999999999	2.33999999999999	2.34999999999999	2.35999999999999	2.36999999999999	2.37999999999999	2.38999999999999	2.39999999999999	2.40999999999999	2.41999999999999	2.42999999999999	2.43999999999999	2.44999999999999	2.45999999999999	2.46999999999999	2.47999999999999	2.48999999999999	2.49999999999999	2.50999999999999	2.51999999999999	2.52999999999999	2.53999999999999	2.54999999999999	2.55999999999999	2.56999999999999	2.57999999999999	2.58999999999999	2.59999999999999	2.60999999999999	2.61999999999999	2.62999999999999	2.63999999999999	2.64999999999999	2.65999999999999	2.66999999999999	2.67999999999999	2.68999999999999	2.69999999999999	2.70999999999999	2.71999999999999	2.72999999999999	2.73999999999999	2.74999999999999	2.75999999999999	2.76999999999998	2.77999999999998	2.78999999999998	2.79999999999998	2.80999999999998	2.81999999999998	2.82999999999998	2.83999999999998	2.84999999999998	2.85999999999998	2.86999999999998	2.87999999999998	2.88999999999998	2.89999999999998	2.90999999999998	2.91999999999998	2.92999999999998	2.93999999999998	2.94999999999998	2.95999999999998	2.96999999999998	2.97999999999998	2.98999999999998	2.99999999999998	3.00999999999998	3.01999999999998	3.02999999999998	3.03999999999998	3.04999999999998	3.05999999999998	3.06999999999998	3.07999999999998	3.08999999999998	3.09999999999998	3.10999999999998	3.11999999999998	3.12999999999998	3.13999999999998	3.14999999999998	3.15999999999998	3.16999999999998	3.17999999999998	3.18999999999998	3.19999999999998	3.20999999999998	3.21999999999998	3.22999999999998	3.23999999999997	3.24999999999997	3.25999999999997	3.26999999999997	3.27999999999997	3.28999999999997	3.29999999999997	3.30999999999997	3.31999999999997	3.32999999999997	3.33999999999997	3.34999999999997	3.35999999999997	3.36999999999997	3.37999999999997	3.38999999999997	3.39999999999997	3.40999999999997	3.41999999999997	3.42999999999997	3.43999999999997	3.44999999999997	3.45999999999997	3.46999999999997	3.47999999999997	3.48999999999997	3.49999999999997	3.50999999999997	3.51999999999997	3.52999999999997	3.53999999999997	3.54999999999997	3.55999999999997	3.56999999999997	3.57999999999997	3.58999999999997	3.59999999999997	3.60999999999997	3.61999999999997	3.62999999999997	3.63999999999997	3.64999999999997	3.65999999999997	3.66999999999997	3.67999999999997	3.68999999999997	3.69999999999997	3.70999999999996	3.71999999999996	3.72999999999996	3.73999999999996	3.74999999999996	3.75999999999996	
379723650	62	69	33	41	29	60	21	24	46	47	65	61	5	65	26	46	8	48	37	18	17	15	19	17	28	35	27	34	31	40	30	38	44	18	18	22	19	46	13	42	53	46	19	46	22	42	39	46	38	23	25	24	24	20	31	24	40	20	20	43	29	20	43	42	25	23	25	29	44	28	37	34	24	27	17	17	35	37	17	34	37	35	34	27	16	36	16	31	22	35	16	37	22	26	35	27	21	31	31	14	14	31	19	17	34	18	24	28	18	16	15	25	29	28	27	28	28	25	17	24	21	27	23	24	20	21	26	26	23	18	26	16	17	24	18	23	22	18	20	17	19	17	4	4	2	4	4	4	2	4	4	4	2	4	4	4	4	3	4	3	3	4	3	4	4	4	3	4	3	3	4	4	3	3	4	4	5	4	4	3	4	3	4	4	4	3	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	2	2	2	2	2	2	2	2	2	2	2	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	4	5	5	4	5	5	4	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
557829278	66	67	31	43	27	57	24	22	43	48	62	64	2	63	28	48	5	45	40	14	15	11	18	14	27	38	29	31	32	44	21	46	12	4	4	3	4	9	5	10	11	12	6	12	7	14	13	11	14	4	5	5	6	7	5	5	11	6	10	5	13	9	7	4	9	3	3	3	3	3	3	3	3	3	3	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	3	2	3	3	3	3	3	2	2	2	3	2	2	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	2	2	2	2	2	2	2	2	2	2	2	3	3	4	4	4	4	4	4	4	2	4	4	4	2	4	4	4	2	4	4	4	4	3	4	3	3	4	3	4	4	4	3	4	3	3	4	4	3	3	4	4	5	4	4	3	4	3	4	4	4	3	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	2	2	2	2	2	2	2	2	2	2	2	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	4	5	5	4	5	5	4	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	1
436841832	8	4	38	27	44	15	46	49	31	23	7	6	69	12	41	25	66	1	1	4	4	4	5	4	7	2	10	8	9	6	10	3	4	9	9	9	11	7	8	8	8	4	12	4	12	8	5	8	6	11	13	12	9	10	13	13	7	10	4	10	6	3	12	9	4	5	8	10	13	7	13	12	4	8	4	7	12	11	7	9	9	8	11	8	3	11	4	8	7	10	4	9	6	9	11	9	7	10	9	4	5	10	6	7	11	6	7	11	7	7	9	11	12	13	14	13	14	13	7	14	7	13	15	14	12	11	9	7	12	8	11	11	10	8	11	10	10	11	7	11	7	11	7	7	8	7	7	10	8	7	10	7	8	7	10	7	10	11	10	11	11	10	12	8	11	10	9	10	11	9	8	8	10	10	11	9	9	9	10	10	8	10	7	9	8	10	9	8	9	9	7	8	5	5	6	6	7	7	7	6	6	6	6	5	7	6	6	6	5	6	7	7	5	7	8	7	6	8	5	5	5	5	5	5	5	5	5	5	6	6	6	7	6	7	6	6	5	7	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
538359411	22	22	56	19	52	24	64	59	3	10	33	33	43	20	51	3	1	4	4	1	1	1	1	1	3	7	5	4	4	8	7	7	8	11	11	11	7	4	10	5	5	8	14	8	15	5	8	10	4	13	10	10	12	8	11	10	9	12	9	4	12	8	8	3	8	9	13	4	8	13	8	8	9	13	9	12	6	7	12	5	4	4	6	7	10	4	8	4	9	5	10	4	9	7	5	6	10	7	7	12	12	7	9	10	5	12	9	5	13	10	13	9	7	8	9	8	9	11	13	12	9	8	12	11	14	14	12	11	9	12	9	8	11	14	8	11	11	3	2	3	2	3	2	2	3	2	2	3	3	2	3	2	3	2	3	3	3	4	3	4	4	3	4	3	3	3	4	3	4	4	3	3	4	4	3	2	2	2	2	2	2	2	2	2	2	2	3	3	3	2	3	3	3	2	2	3	3	3	3	2	3	3	3	3	3	3	3	2	3	3	2	2	3	3	2	2	2	2	3	3	3	3	3	2	2	3	2	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	3	3	3	3	3	3	3	4	4	4	4	4	4	4	4	4	4	4	5	4	5	4	4	5	4	4	4	4	4	4	4	3	3	3	3	3	3	3	3	1	1	1	3	3	4	4	3	3	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
242280147	21	23	57	18	53	25	63	58	4	11	32	34	44	19	50	16	42	1	1	4	4	4	5	4	7	2	10	8	9	6	10	3	4	9	9	9	11	7	8	8	8	4	12	4	12	8	5	8	6	11	13	12	9	10	13	13	7	10	4	10	6	3	12	9	4	5	8	10	13	7	13	12	4	8	4	7	12	11	7	9	9	8	11	8	3	11	4	8	7	10	4	9	6	9	11	9	7	10	9	4	5	10	6	7	11	6	7	11	7	7	9	11	12	13	14	13	14	13	7	14	7	13	15	14	12	11	9	7	12	8	11	11	10	8	11	10	10	11	7	11	7	11	7	7	8	7	7	10	8	7	10	7	8	7	10	7	10	11	10	11	11	10	12	8	11	10	9	10	11	9	8	8	10	10	11	9	9	9	10	10	8	10	7	9	8	10	9	8	9	9	7	8	5	5	6	6	7	7	7	6	6	6	6	5	7	6	6	6	5	6	7	7	5	7	8	7	6	8	5	5	5	5	5	5	5	5	5	5	6	6	6	7	6	7	6	6	5	7	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
229916936	69	59	23	37	34	68	32	32	50	38	59	57	12	68	32	40	14	38	47	8	9	17	11	20	35	45	25	36	35	46	16	51	12	4	4	3	4	9	5	10	11	12	6	12	7	14	13	11	14	4	5	5	6	7	5	5	11	6	10	5	13	9	7	4	9	3	3	3	3	3	3	3	3	3	3	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	3	2	3	3	3	3	3	2	2	2	3	2	2	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	2	2	2	2	2	2	2	2	2	2	2	3	3	4	4	4	4	4	4	4	2	4	4	4	2	4	4	4	2	4	4	4	4	3	4	3	3	4	3	4	4	4	3	4	3	3	4	4	3	3	4	4	5	4	4	3	4	3	4	4	4	3	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	2	2	2	2	2	2	2	2	2	2	2	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	4	5	5	4	5	5	4	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
310820925	51	38	2	58	12	51	19	16	62	54	43	44	45	18	53	14	43	14	17	42	41	36	42	37	55	21	59	45	46	35	35	33	31	49	48	47	39	17	52	18	15	29	46	29	46	23	15	29	19	48	49	47	33	35	46	47	29	34	46	25	33	45	16	24	41	42	34	28	16	31	19	18	40	34	43	28	19	16	27	25	28	22	20	24	40	13	31	23	39	20	28	15	35	16	18	16	32	13	13	28	28	13	35	33	19	25	33	22	24	4	6	5	4	4	4	5	4	5	2	2	2	2	2	2	1	1	1	14	11	10	14	7	13	12	7	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
374298131	33	18	52	6	65	34	68	68	16	5	17	21	53	32	66	7	51	9	22	37	35	49	37	48	59	23	48	55	57	33	23	44	38	13	15	27	16	50	17	38	48	50	15	50	17	38	35	40	43	28	29	30	18	23	26	29	45	15	25	35	21	24	39	33	14	16	20	37	33	22	39	45	20	20	26	19	36	35	19	32	36	37	30	32	21	32	19	35	17	33	21	34	19	28	31	30	19	26	29	18	16	26	24	20	31	13	21	33	16	18	20	31	25	24	23	25	23	29	20	27	16	24	27	27	24	26	18	18	16	24	19	19	19	23	19	13	13	19	16	19	16	19	16	16	22	16	16	12	22	16	12	15	21	15	12	15	12	17	12	17	17	12	17	15	13	13	19	13	17	19	15	15	18	18	15	17	14	17	16	14	11	15	12	11	12	16	15	11	15	15	11	11	14	14	11	14	11	11	11	13	13	13	12	11	14	13	12	12	11	13	14	12	11	12	13	12	12	13	11	11	11	11	12	11	11	11	11	10	10	10	10	11	10	11	10	11	10	11	9	10	9	10	10	9	10	8	8	8	8	9	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	4	5	4	5	5	4	5	5	3	3	3	3	3	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
225848724	70	58	22	39	32	67	33	31	48	40	57	59	38	24	60	22	37	20	11	48	46	42	45	42	47	15	55	49	53	55	36	32	29	51	51	49	42	18	53	20	13	13	5	13	5	11	12	14	11	6	6	6	5	4	7	6	13	5	8	12	3	7	9	11	5	6	4	13	9	4	11	11	6	4	8	3	8	8	4	11	12	11	4	3	8	5	9	6	11	7	9	7	11	5	7	5	12	4	5	9	10	4	11	11	7	10	13	7	5	6	5	4	5	5	5	4	5	4	6	4	6	4	4	4	3	3	5	5	6	3	6	4	3	5	3	2	2	2	3	2	3	2	3	3	4	3	3	2	4	3	2	3	4	3	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	3	3	3	3	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
82703548	58	65	29	47	23	65	26	30	39	42	68	68	10	59	22	41	12	43	42	12	11	9	14	10	32	40	33	27	27	54	13	54	52	30	29	21	25	39	31	47	35	41	28	41	28	45	47	37	44	19	17	16	28	24	15	18	39	30	30	44	14	29	30	43	28	28	15	45	30	14	32	31	27	15	29	41	25	30	40	20	15	15	39	37	25	27	12	27	12	24	26	27	12	35	25	37	5	12	12	8	8	12	4	5	9	8	4	10	10	4	6	5	4	4	4	5	4	5	12	11	10	7	11	13	9	9	14	14	11	10	14	7	13	12	7	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
