	0	0.01	0.02	0.03	0.04	0.05	0.06	0.07	0.08	0.09	0.1	0.11	0.12	0.13	0.14	0.15	0.16	0.17	0.18	0.19	0.2	0.21	0.22	0.23	0.24	0.25	0.26	0.27	0.28	0.29	0.3	0.31	0.32	0.33	0.34	0.35	0.36	0.37	0.38	0.39	0.4	0.41	0.42	0.43	0.44	0.45	0.46	0.47	0.48	0.49	0.5	0.51	0.52	0.53	0.54	0.55	0.56	0.57	0.58	0.59	0.6	0.61	0.62	0.63	0.64	0.65	0.66	0.67	0.68	0.69	0.7	0.71	0.72	0.73	0.74	0.75	0.76	0.77	0.78	0.79	0.8	0.81	0.820000000000001	0.830000000000001	0.840000000000001	0.850000000000001	0.860000000000001	0.870000000000001	0.880000000000001	0.890000000000001	0.900000000000001	0.910000000000001	0.920000000000001	0.930000000000001	0.940000000000001	0.950000000000001	0.960000000000001	0.970000000000001	0.980000000000001	0.990000000000001	1	1.01	1.02	1.03	1.04	1.05	1.06	1.07	1.08	1.09	1.1	1.11	1.12	1.13	1.14	1.15	1.16	1.17	1.18	1.19	1.2	1.21	1.22	1.23	1.24	1.25	1.26	1.27	1.28	1.29	1.3	1.31	1.32	1.33	1.34	1.35	1.36	1.37	1.38	1.39	1.4	1.41	1.42	1.43	1.44	1.45	1.46	1.47	1.48	1.49	1.5	1.51	1.52	1.53	1.54	1.55	1.56	1.57	1.58	1.59	1.6	1.61	1.62	1.63	1.64	1.65	1.66	1.67	1.68	1.69	1.7	1.71	1.72	1.73	1.74	1.75	1.76	1.77	1.78	1.79	1.8	1.81	1.82	1.83	1.84	1.85	1.86	1.87	1.88	1.89	1.9	1.91	1.92	1.93	1.94	1.95	1.96	1.97	1.98	1.99	2	2.01	2.02	2.03	2.04	2.05	2.06	2.07	2.08	2.09	2.1	2.11	2.12	2.13	2.14	2.15	2.16	2.17	2.18	2.19	2.2	2.21	2.22	2.23	2.24	2.25	2.26	2.27	2.28	2.29	2.29999999999999	2.30999999999999	2.31999999999999	2.32999999999999	2.33999999999999	2.34999999999999	2.35999999999999	2.36999999999999	2.37999999999999	2.38999999999999	2.39999999999999	2.40999999999999	2.41999999999999	2.42999999999999	2.43999999999999	2.44999999999999	2.45999999999999	2.46999999999999	2.47999999999999	2.48999999999999	2.49999999999999	2.50999999999999	2.51999999999999	2.52999999999999	2.53999999999999	2.54999999999999	2.55999999999999	2.56999999999999	2.57999999999999	2.58999999999999	2.59999999999999	2.60999999999999	2.61999999999999	2.62999999999999	2.63999999999999	2.64999999999999	2.65999999999999	2.66999999999999	2.67999999999999	2.68999999999999	2.69999999999999	2.70999999999999	2.71999999999999	2.72999999999999	2.73999999999999	2.74999999999999	2.75999999999999	2.76999999999998	2.77999999999998	2.78999999999998	2.79999999999998	2.80999999999998	2.81999999999998	2.82999999999998	2.83999999999998	2.84999999999998	2.85999999999998	2.86999999999998	2.87999999999998	2.88999999999998	2.89999999999998	2.90999999999998	2.91999999999998	2.92999999999998	2.93999999999998	2.94999999999998	2.95999999999998	2.96999999999998	2.97999999999998	2.98999999999998	2.99999999999998	3.00999999999998	3.01999999999998	3.02999999999998	3.03999999999998	3.04999999999998	3.05999999999998	3.06999999999998	3.07999999999998	3.08999999999998	3.09999999999998	3.10999999999998	3.11999999999998	3.12999999999998	3.13999999999998	3.14999999999998	3.15999999999998	3.16999999999998	3.17999999999998	3.18999999999998	3.19999999999998	3.20999999999998	3.21999999999998	3.22999999999998	3.23999999999997	3.24999999999997	3.25999999999997	3.26999999999997	3.27999999999997	3.28999999999997	3.29999999999997	3.30999999999997	3.31999999999997	3.32999999999997	3.33999999999997	3.34999999999997	3.35999999999997	3.36999999999997	3.37999999999997	3.38999999999997	3.39999999999997	3.40999999999997	3.41999999999997	3.42999999999997	3.43999999999997	3.44999999999997	3.45999999999997	3.46999999999997	3.47999999999997	3.48999999999997	3.49999999999997	3.50999999999997	3.51999999999997	3.52999999999997	
82702857	20	2	31	34	11	16	28	21	13	32	32	21	3	5	13	13	33	26	31	23	23	24	33	13	15	10	29	9	6	30	24	34	21	27	17	31	16	9	21	27	20	19	9	10	10	10	21	19	11	26	28	18	27	28	17	10	14	25	25	25	18	16	19	28	16	18	15	20	15	19	15	14	19	9	18	23	23	9	20	9	9	18	23	10	17	15	14	23	16	18	21	22	8	7	15	16	17	20	12	14	14	19	11	19	19	19	6	6	11	17	9	11	18	18	20	8	15	17	18	20	16	17	10	18	18	7	7	8	20	9	17	9	19	19	18	17	11	15	19	7	18	16	18	7	7	16	10	18	18	15	9	16	9	15	3	3	3	3	3	3	3	3	3	3	2	2	2	3	2	2	2	3	2	3	2	3	2	2	3	2	2	3	3	3	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
238028541	33	31	1	15	39	35	18	8	23	14	15	31	29	29	35	36	15	8	16	7	7	8	15	36	35	26	18	25	28	14	9	13	11	17	32	3	3	3	1	2	2	2	3	3	3	2	2	2	2	2	2	3	2	2	3	3	3	2	2	2	3	3	2	2	3	3	4	3	4	3	4	4	3	4	3	3	3	2	2	2	2	2	3	2	2	3	3	3	2	2	3	3	2	2	3	2	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
330820582	17	7	26	39	14	20	32	24	9	28	29	18	6	8	2	2	3	3	3	3	3	3	3	2	2	2	4	2	2	4	4	4	4	4	2	5	1	1	3	3	3	3	1	1	1	1	3	3	1	3	3	2	3	3	2	2	2	3	3	3	2	2	3	3	2	4	3	4	3	4	3	3	4	3	4	4	4	4	4	5	5	4	4	5	4	5	4	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
186476592	38	23	9	16	34	39	11	4	30	13	11	38	25	22	31	29	19	9	12	6	6	4	19	29	29	27	12	22	22	13	10	17	5	13	29	17	3	3	1	2	2	2	3	3	3	2	2	2	2	2	2	3	2	2	3	3	3	2	2	2	3	3	2	2	3	3	4	3	4	3	4	4	3	4	3	3	3	2	2	2	2	2	3	2	2	3	3	3	2	2	3	3	2	2	3	2	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
77359658	8	15	40	24	1	7	19	32	22	21	21	10	15	14	4	4	25	34	22	31	31	31	25	4	5	19	19	16	14	21	33	26	28	19	7	24	11	18	31	17	29	29	14	14	19	15	29	24	15	18	18	8	18	18	8	18	7	19	19	18	13	12	24	23	9	26	11	26	12	22	11	8	23	13	23	20	18	13	24	12	13	23	19	13	23	9	12	19	19	23	15	15	15	12	11	20	22	17	7	9	20	16	6	17	17	16	9	10	9	8	19	13	12	11	9	12	12	8	12	8	14	12	13	12	7	19	19	19	7	13	12	13	7	7	6	12	13	13	7	19	7	12	6	19	18	13	11	7	6	12	13	7	11	6	9	11	6	9	9	10	9	6	11	3	2	2	2	3	2	2	2	3	2	3	2	3	2	2	3	2	2	3	3	3	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
225848721	1	20	35	21	8	5	24	39	17	24	23	5	21	20	11	9	24	32	23	34	34	33	24	9	11	16	25	18	19	24	30	19	34	25	9	21	9	15	25	23	28	27	20	19	18	17	27	28	16	22	20	10	19	20	9	16	12	21	21	21	9	9	26	19	10	24	10	24	8	5	6	6	5	5	5	6	6	5	6	4	4	5	5	4	5	4	5	4	4	4	4	4	4	4	4	4	4	3	3	3	3	3	3	2	3	2	3	2	2	3	2	2	3	2	3	2	3	2	3	3	2	3	2	2	3	3	3	2	2	3	3	3	3	3	3	2	2	3	2	2	3	2	2	2	2	2	2	2	3	2	3	2	2	2	2	2	2	2	2	2	2	2	2	2	3	3	3	2	3	3	3	2	3	2	3	2	3	3	2	3	3	2	2	2	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	1
94313085	11	14	19	32	20	13	39	29	2	34	35	11	12	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	2	2	1	1	1	2	2	2	3	1	1	3	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
404496824	16	5	28	38	16	22	31	25	10	29	27	19	8	6	16	15	36	27	28	21	21	20	36	15	16	12	30	5	8	28	26	31	22	31	13	33	20	11	20	28	23	23	12	11	13	9	22	21	8	28	24	14	24	24	14	11	18	7	7	7	5	5	6	7	5	5	6	5	6	6	7	7	6	6	6	7	7	6	5	6	6	6	7	6	6	7	7	6	5	5	6	6	5	5	6	5	5	5	5	5	4	5	4	4	4	4	5	5	4	5	4	5	4	4	5	5	4	5	4	5	4	4	5	4	5	4	4	4	5	5	4	5	5	5	5	4	5	4	5	4	5	5	5	5	5	5	5	5	5	5	5	4	4	4	4	4	4	4	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	1
224373452	28	34	16	8	26	30	4	13	37	3	4	28	33	33	24	23	11	19	4	13	13	13	11	23	24	35	7	29	31	5	18	9	14	7	22	12	27	32	15	8	16	17	26	26	30	25	17	13	25	9	7	20	7	7	20	29	21	8	8	9	23	24	12	12	19	16	23	16	22	13	22	18	12	21	12	13	8	20	16	21	20	15	12	20	15	17	20	10	11	13	8	8	22	19	19	10	14	10	15	18	12	9	3	2	3	2	3	2	2	3	2	2	3	2	3	2	3	2	3	3	2	3	2	2	3	3	3	2	2	3	3	3	3	3	3	2	2	3	2	2	3	2	2	2	2	2	2	2	3	2	3	2	2	2	2	2	2	2	2	2	2	2	2	2	3	3	3	2	3	3	3	2	3	2	3	2	3	3	2	3	3	2	2	2	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	1
357385591	27	38	12	3	27	24	8	14	33	8	9	24	36	35	25	27	4	13	11	17	17	18	4	27	26	31	9	34	34	9	14	8	16	9	27	8	22	28	13	10	11	13	27	28	25	29	13	16	30	12	11	24	12	11	25	25	23	12	12	12	21	21	16	10	24	12	18	12	20	14	17	19	15	24	16	9	11	23	12	22	24	13	8	23	12	20	18	8	14	11	9	10	20	22	17	12	12	7	17	16	10	7	10	14	14	18	12	8	6	18	7	10	16	17	17	11	17	19	16	18	13	13	12	13	8	18	20	18	6	12	13	12	6	6	7	13	12	14	6	20	8	13	7	18	19	12	12	8	7	13	12	6	12	5	10	10	5	10	8	9	8	7	12	5	12	12	7	6	7	12	10	9	8	5	8	9	11	10	5	7	8	6	8	6	7	10	9	9	9	7	7	8	7	8	4	8	5	5	9	9	7	6	8	4	9	8	5	5	4	4	8	9	4	5	5	6	6	5	4	4	5	8	4	4	3	7	4	7	6	6	3	6	7	3	7	7	6	5	5	3	6	3	6	3	4	6	3	6	3	4	5	3	4	3	3	6	6	5	3	4	3	6	5	5	6	6	4	3	6	5	6	4	4	3	5	6	5	6	6	4	5	6	6	6	3	5	5	3	3	6	4	3	4	5	5	5	4	4	5	4	5	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
